num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
49,Heather Eckert,i_organization,North America,Alberta,5,2944,4,2824,76.8830280361017,2746,135.0,2930,7,3309,0,3283,0,3965,3.5,3382,0,3203,4,2882,2.0,3174,38.44151401805085,2908,76.8830280361017,2601,0.0,3261
50,Dmytro Hryshko,multiple-field,North America,Alberta,6,2677,6,2423,78.01281945936834,2734,184.0,2679,12,2609,0,3283,3,2072,6.0,2731,0,3203,6,2464,4.0,2445,39.00640972968417,2901,78.01281945936834,2589,0.0,3261
51,Jeffrey Penney,multiple-field,North America,Alberta,3,3600,1,3809,23.958297101421877,3677,44.0,3644,10,2874,0,3283,1,2917,5.0,2983,0,3203,1,3860,1.0,3730,11.979148550710939,3723,23.958297101421877,3573,0.0,3261
52,Jiatong Zhong,labor,North America,Alberta,1,4388,0,4385,3.1622776601683795,4423,4.0,4413,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,1.5811388300841898,4427,3.1622776601683795,4383,0.0,3261
53,Tilman Klumpp,multiple-field,North America,Alberta,9,1992,9,1961,179.0335164152232,1924,399.0,2019,23,1634,0,3283,4,1786,11.5,1753,0,3203,9,2003,5.0,2147,89.5167582076116,2228,179.0335164152232,1727,0.0,3261
54,Kenichi Shimizu,econometrics,North America,Alberta,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,0.0,3261
55,Corinne Langinier,multiple-field,North America,Alberta,8,2197,8,2100,91.3892772703669,2586,246.0,2447,17,2079,0,3283,1,2917,8.5,2203,0,3203,8,2146,4.0,2445,45.69463863518345,2776,91.3892772703669,2427,0.0,3261
56,Li Zhou,multiple-field,North America,Alberta,4,3256,4,2824,182.76761201044346,1904,264.0,2366,7,3309,0,3283,0,3965,3.5,3382,0,3203,4,2882,2.0,3174,91.38380600522173,2212,182.76761201044346,1705,0.0,3261
57,Laurel Wheeler,finance,North America,Alberta,2,3967,1,3809,21.142374511865974,3759,25.0,3909,6,3475,0,3283,0,3965,3.0,3545,0,3203,1,3860,0.5,4086,10.571187255932987,3797,21.142374511865974,3663,0.0,3261
58,Martin Alfaro,i_trade,North America,Alberta,3,3600,0,4385,7.416198487095663,4198,19.0,4007,9,3018,0,3283,0,3965,4.5,3116,0,3203,0,4408,0.0,4504,3.7080992435478315,4215,7.416198487095663,4145,0.0,3261
59,Joseph Marchand,labor,North America,Alberta,11,1625,11,1709,174.9085475327035,1950,471.0,1885,23,1634,0,3283,0,3965,11.5,1753,0,3203,11,1737,5.5,2026,87.45427376635175,2250,174.9085475327035,1755,0.0,3261
60,Runjuan Liu,i_trade,North America,Alberta,8,2197,8,2100,156.6748224827461,2052,373.0,2084,10,2874,0,3283,0,3965,5.0,2983,0,3203,8,2146,4.0,2445,78.33741124137305,2342,156.6748224827461,1871,0.0,3261
61,Sebastian Fossati,multiple-field,North America,Alberta,4,3256,0,4385,13.856406460551018,3990,36.0,3736,11,2737,0,3283,0,3965,5.5,2853,0,3203,0,4408,0.0,4504,6.928203230275509,4011,13.856406460551018,3911,0.0,3261
62,Malik Shukayev,macro,North America,Alberta,7,2425,3,3094,26.795522013948524,3611,80.0,3267,15,2273,0,3283,2,2431,7.5,2418,0,3203,3,3149,1.5,3437,13.397761006974262,3666,26.795522013948524,3499,0.0,3261
63,Rick Szostak,other,North America,Alberta,11,1625,11,1709,116.30133275246678,2352,480.0,1869,95,222,0,3283,0,3965,47.5,249,0,3203,11,1737,5.5,2026,58.15066637623339,2577,116.30133275246678,2169,0.0,3261
64,Vera Brencic,labor,North America,Alberta,8,2197,7,2254,61.73329733620261,2967,165.0,2773,18,1994,0,3283,0,3965,9.0,2114,0,3203,7,2299,3.5,2589,30.866648668101305,3112,61.73329733620261,2832,0.0,3261
65,Valentina Galvani,finance,North America,Alberta,5,2944,2,3404,42.16633728461603,3304,98.0,3139,18,1994,0,3283,0,3965,9.0,2114,0,3203,2,3459,1.0,3730,21.083168642308014,3400,42.16633728461603,3184,0.0,3261
66,Xingfei Liu,labor,North America,Alberta,6,2677,5,2603,48.68264577855234,3167,112.0,3057,11,2737,0,3283,0,3965,5.5,2853,0,3203,5,2654,2.5,2945,24.34132288927617,3282,48.68264577855234,3038,0.0,3261
67,Xuejuan Su,multiple-field,North America,Alberta,9,1992,9,1961,277.4130494407212,1468,542.0,1757,17,2079,0,3283,3,2072,8.5,2203,0,3203,9,2003,5.0,2147,138.7065247203606,1879,277.4130494407212,1281,0.0,3261
68,Gérard Kampschöer,finance,Europe,Amsterdam,0,4667,0,4385,0.0,4667,0.0,4667,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
69,Roel Beetsma,multiple-field,Europe,Amsterdam,26,451,56,237,485.0804057061056,947,2679.0,599,111,151,1,1576,21,355,56.0,184,1,1424,56,241,31.0,292,265.2674142347666,1413,485.53482846953324,766,484.53482846953324,976
70,Thomas Douenne,p_finance,Europe,Amsterdam,4,3256,4,2824,243.51385997515624,1612,399.0,2019,7,3309,0,3283,0,3965,3.5,3382,0,3203,4,2882,2.0,3174,121.75692998757812,1981,243.51385997515624,1420,0.0,3261
71,Massimo Giuliodori,finance,Europe,Amsterdam,3,3600,2,3404,121.21056059601408,2314,142.0,2879,3,4085,0,3283,1,2917,1.5,4125,0,3203,2,3459,1.0,3730,60.60528029800704,2548,121.21056059601408,2133,0.0,3261
72,Franc Klaassen,multiple-field,Europe,Amsterdam,15,1141,16,1280,402.23127675505293,1122,1172.0,1139,22,1700,0,3283,4,1786,11.0,1825,0,3203,16,1309,8.5,1487,201.11563837752647,1577,402.23127675505293,913,0.0,3261
73,Charan Van Krevel,development,Europe,Amsterdam,3,3600,1,3809,29.393876913398138,3548,40.0,3695,3,4085,0,3283,0,3965,1.5,4125,0,3203,1,3860,0.5,4086,14.696938456699069,3608,29.393876913398138,3434,0.0,3261
74,Ward Romp,multiple-field,Europe,Amsterdam,10,1802,11,1709,271.89152248645047,1495,525.0,1782,18,1994,0,3283,2,2431,9.0,2114,0,3203,11,1737,5.5,2026,135.94576124322523,1898,271.89152248645047,1312,0.0,3261
75,Christian Stoltenberg,macro,Europe,Amsterdam,2,3967,0,4385,5.291502622129181,4301,14.0,4102,8,3159,0,3283,6,1392,4.0,3242,0,3203,0,4408,3.0,2752,2.6457513110645907,4310,5.291502622129181,4254,0.0,3261
76,Dirk Veestraeten,multiple-field,Europe,Amsterdam,7,2425,5,2603,38.600518131237564,3355,120.0,3002,20,1840,0,3283,0,3965,10.0,1962,0,3203,5,2654,2.5,2945,19.300259065618782,3446,38.600518131237564,3243,0.0,3261
77,Marcelo Zouain Pedroni,macro,Europe,Amsterdam,2,3967,2,3404,20.92844953645635,3769,32.0,3798,5,3656,3,924,5,1568,4.0,3242,2,1039,3,3149,4.0,2445,81.52557647499472,2310,4.0,4349,3.0,1789
78,Ton Van Den Bremer,other,Europe,Amsterdam,23,568,43,396,703.3242495463952,682,2077.0,747,84,277,1,1576,2,2431,42.5,312,1,1424,43,408,22.0,518,403.66223064367796,1194,702.3244612873559,530,701.3244612873559,857
79,Neeltje Van Horen,i_finance,Europe,Amsterdam,16,1038,16,1280,552.7865772610619,844,1713.0,851,21,1766,1,1576,5,1568,11.0,1825,1,1424,16,1309,8.5,1487,395.11753937638474,1205,539.2350787527695,696,538.2350787527695,941
80,Aerdt Houben,finance,Europe,Amsterdam,5,2944,3,3094,78.95568377260753,2720,146.0,2856,11,2737,0,3283,1,2917,5.5,2853,0,3203,3,3149,1.5,3437,39.477841886303764,2887,78.95568377260753,2573,0.0,3261
81,Klaas Knot,multiple-field,Europe,Amsterdam,7,2425,7,2254,52.744667976962376,3088,142.0,2879,25,1518,0,3283,0,3965,12.5,1623,0,3203,7,2299,3.5,2589,26.372333988481188,3219,52.744667976962376,2949,0.0,3261
82,Paul Van Den Noord,multiple-field,Europe,Amsterdam,7,2425,5,2603,64.62197768561404,2915,164.0,2777,26,1461,0,3283,0,3965,13.0,1571,0,3203,5,2654,2.5,2945,32.31098884280702,3071,64.62197768561404,2777,0.0,3261
83,Gerard Pfann,labor,Europe,Amsterdam,19,797,29,665,702.2499555001766,685,1851.0,809,50,671,1,1576,13,700,25.5,733,1,1424,29,684,15.5,820,434.48206553565996,1163,697.9641310713199,539,696.9641310713199,859
84,Rick Van Der Ploeg,multiple-field,Europe,Amsterdam,38,176,103,63,1501.405674692886,301,6463.0,254,177,54,2,1169,26,250,89.5,61,2,1039,103,65,55.0,85,927.854575748098,872,1501.9046636369926,220,2999.809327273985,475
85,Sweder Van Wijnbergen,multiple-field,Europe,Amsterdam,23,568,41,427,477.8629510644239,958,1965.0,771,80,301,4,749,20,383,42.0,319,4,656,41,434,26.0,403,707.6936247134092,956,475.392617676603,778,1885.570470706412,595
86,Terence Dores Cruz,behavior-experiment,Europe,Amsterdam,9,1992,8,2100,131.63965967746955,2225,317.0,2228,11,2737,0,3283,0,3965,5.5,2853,0,3203,8,2146,4.0,2445,65.81982983873478,2470,131.63965967746955,2045,0.0,3261
87,Jan Engelmann,behavior-experiment,Europe,Amsterdam,22,617,36,503,556.0323731582541,841,2232.0,708,54,596,2,1169,2,2431,28.0,646,1,1424,37,494,19.5,610,634.9355157323561,1004,473.8813410169976,780,943.7626820339952,778
88,Jan Hausfeld,behavior-experiment,Europe,Amsterdam,6,2677,2,3404,28.035691537752374,3583,72.0,3336,12,2609,0,3283,2,2431,6.0,2731,0,3203,2,3459,2.0,3174,14.017845768876187,3642,28.035691537752374,3472,0.0,3261
89,Natalie Lee,behavior-experiment,Europe,Amsterdam,1,4388,0,4385,3.0,4440,3.0,4453,2,4322,0,3283,1,2917,1.0,4350,0,3203,0,4408,0.5,4086,1.5,4444,3.0,4407,0.0,3261
90,Jantsje Mol,behavior-experiment,Europe,Amsterdam,9,1992,9,1961,100.59821071967433,2498,308.0,2251,12,2609,0,3283,0,3965,6.0,2731,0,3203,9,2003,4.5,2297,50.299105359837164,2701,100.59821071967433,2332,0.0,3261
91,Theo Offerman,behavior-experiment,Europe,Amsterdam,24,528,35,527,438.9840543801107,1041,1939.0,780,55,582,5,627,27,228,30.0,588,5,545,35,538,25.0,431,2091.3187516682833,626,390.87174034904393,934,1929.3587017452196,587
92,Hagai Rabinovitch,behavior-experiment,Europe,Amsterdam,2,3967,0,4385,4.242640687119285,4365,8.0,4272,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,2.1213203435596424,4370,4.242640687119285,4326,0.0,3261
93,Giorgia Romagnoli,behavior-experiment,Europe,Amsterdam,4,3256,0,4385,11.357816691600547,4052,31.0,3809,9,3018,0,3283,2,2431,4.5,3116,0,3203,0,4408,1.0,3730,5.678908345800274,4069,11.357816691600547,3980,0.0,3261
94,Arthur Schram,behavior-experiment,Europe,Amsterdam,25,490,49,305,538.5907537267976,871,2660.0,606,78,323,1,1576,28,209,39.5,366,1,1424,49,313,28.5,340,393.9554559690217,1207,522.9109119380433,716,521.9109119380433,953
95,Shaul Shalvi,behavior-experiment,Europe,Amsterdam,33,250,58,227,1289.9709299050114,355,5193.0,333,86,268,0,3283,1,2917,43.0,305,0,3203,58,228,29.5,320,644.9854649525057,998,1289.9709299050114,272,0.0,3261
96,Joep Sonnemans,behavior-experiment,Europe,Amsterdam,28,386,53,259,601.9401963650542,793,3192.0,528,74,360,2,1169,21,355,38.0,399,2,1039,53,270,29.0,327,819.764093115929,912,573.5618951609703,657,1143.1237903219405,723
97,Aljaz Ule,behavior-experiment,Europe,Amsterdam,7,2425,6,2423,1015.0389155101394,496,1588.0,906,15,2273,0,3283,2,2431,7.5,2418,0,3203,6,2464,3.5,2589,507.5194577550697,1085,1015.0389155101394,363,0.0,3261
98,Matthijs Van Veelen,other,Europe,Amsterdam,19,797,27,733,277.62024421860883,1466,1041.0,1244,39,924,2,1169,6,1392,20.5,981,2,1039,27,755,15.5,820,200.22718240690614,1581,278.7453703316462,1275,553.4907406632924,932
99,Ailko Van Der Veen,behavior-experiment,Europe,Amsterdam,3,3600,2,3404,28.089143810376278,3581,45.0,3632,4,3855,0,3283,1,2917,2.0,3907,0,3203,2,3459,1.5,3437,14.044571905188139,3640,28.089143810376278,3470,0.0,3261
100,Joël Van Der Weele,behavior-experiment,Europe,Amsterdam,13,1348,16,1280,320.8722487221355,1327,955.0,1312,25,1518,2,1169,7,1234,13.5,1526,1,1424,17,1241,10.0,1294,231.586183612492,1483,321.17236722498393,1133,638.3447344499679,888
101,Frans Van Winden,multiple-field,Europe,Amsterdam,26,451,44,375,666.7945710636823,726,2771.0,585,80,301,0,3283,26,250,40.0,354,0,3203,44,387,27.0,375,333.39728553184113,1293,666.7945710636823,561,0.0,3261
102,Adam Booij,behavior-experiment,Europe,Amsterdam,4,3256,4,2824,208.66719914735043,1752,370.0,2090,4,3855,0,3283,0,3965,2.0,3907,0,3203,4,2882,2.0,3174,104.33359957367522,2091,208.66719914735043,1560,0.0,3261
103,Zichen Deng,development,Europe,Amsterdam,3,3600,1,3809,17.916472867168917,3860,27.0,3874,3,4085,0,3283,1,2917,1.5,4125,0,3203,1,3860,1.0,3730,8.958236433584458,3891,17.916472867168917,3767,0.0,3261
104,Monique De Haan,labor,Europe,Amsterdam,7,2425,5,2603,141.84851074297538,2152,281.0,2322,9,3018,1,1576,6,1392,5.0,2983,0,3203,6,2464,4.5,2297,77.83784299369935,2348,142.6756859873987,1970,141.6756859873987,1364
105,Hessel Oosterbeek,labor,Europe,Amsterdam,29,352,59,219,1447.6228790676114,314,5504.0,309,81,293,3,924,23,303,42.0,319,2,1039,60,218,34.0,243,2073.5419736304925,630,1359.4121792434628,259,4069.2365377303886,397
106,Erik Plug,labor,Europe,Amsterdam,29,352,59,219,1447.6228790676114,314,5504.0,309,81,293,3,924,23,303,42.0,319,2,1039,60,218,34.0,243,2073.5419736304925,630,1359.4121792434628,259,4069.2365377303886,397
107,Menno Pradhan,development,Europe,Amsterdam,22,617,30,633,331.27179173603054,1306,1537.0,934,46,750,2,1169,8,1097,24.0,802,2,1039,30,649,16.5,766,473.00535380583517,1117,313.42896461312006,1156,622.8579292262401,894
108,Silvia Dominguez Martinez,multiple-field,Europe,Amsterdam,4,3256,2,3404,28.809720581775867,3560,52.0,3533,6,3475,0,3283,3,2072,3.0,3545,0,3203,2,3459,2.0,3174,14.404860290887934,3622,28.809720581775867,3448,0.0,3261
109,Maarten Pieter Schinkel,i_organization,Europe,Amsterdam,11,1625,13,1510,82.90958931269651,2675,306.0,2254,28,1363,0,3283,3,2072,14.0,1485,0,3203,13,1535,7.5,1649,41.454794656348255,2851,82.90958931269651,2524,0.0,3261
110,Jo Seldeslachts,i_organization,Europe,Amsterdam,8,2197,7,2254,74.75292636412303,2777,238.0,2476,20,1840,0,3283,2,2431,10.0,1962,0,3203,7,2299,4.0,2445,37.376463182061514,2938,74.75292636412303,2634,0.0,3261
111,Randolph Sloof,behavior-experiment,Europe,Amsterdam,18,872,26,777,638.2577849113945,752,1643.0,881,52,637,0,3283,20,383,26.0,718,0,3203,26,797,17.5,716,319.12889245569727,1318,638.2577849113945,591,0.0,3261
112,Jeroen Van De Ven,behavior-experiment,Europe,Amsterdam,13,1348,16,1280,163.90546055577283,2010,533.0,1771,23,1634,0,3283,10,906,11.5,1753,0,3203,16,1309,9.0,1418,81.95273027788642,2302,163.90546055577283,1822,0.0,3261
113,Katrien Antonio,other,Europe,Amsterdam,20,726,27,733,241.0082986123092,1621,1127.0,1177,52,637,0,3283,0,3965,26.0,718,0,3203,27,755,13.5,969,120.5041493061546,1989,241.0082986123092,1430,0.0,3261
114,Frank Van Berkum,other,Europe,Amsterdam,3,3600,1,3809,42.485291572496,3295,51.0,3547,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,21.242645786248,3392,42.485291572496,3175,0.0,3261
115,Servaas Van Bilsen,finance,Europe,Amsterdam,4,3256,2,3404,40.53393639902249,3327,67.0,3375,7,3309,0,3283,0,3965,3.5,3382,0,3203,2,3459,1.0,3730,20.266968199511243,3418,40.53393639902249,3210,0.0,3261
116,Umut Can,econometrics,Europe,Amsterdam,4,3256,1,3809,13.784048752090222,3992,26.0,3893,5,3656,0,3283,1,2917,2.5,3719,0,3203,1,3860,1.0,3730,6.892024376045111,4012,13.784048752090222,3912,0.0,3261
117,Rob Kaas,other,Europe,Amsterdam,25,490,35,527,907.1444206960654,552,3203.0,526,75,352,0,3283,0,3965,37.5,409,0,3203,35,538,17.5,716,453.5722103480327,1141,907.1444206960654,414,0.0,3261
118,Torsten Kleinow,multiple-field,Europe,Amsterdam,10,1802,11,1709,101.9803902718557,2489,320.0,2217,36,1023,0,3283,0,3965,18.0,1148,0,3203,11,1737,5.5,2026,50.99019513592785,2689,101.9803902718557,2319,0.0,3261
119,Roger Laeven,multiple-field,Europe,Amsterdam,19,797,27,733,408.89362919957557,1108,1266.0,1078,51,654,0,3283,8,1097,25.5,733,0,3203,27,755,15.5,820,204.44681459978779,1570,408.89362919957557,897,0.0,3261
120,Hans Schumacher,finance,Europe,Amsterdam,1,4388,1,3809,67.0,2884,67.0,3375,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,33.5,3038,67.0,2737,0.0,3261
121,Irene Simonetti,labor,Europe,Amsterdam,2,3967,1,3809,15.264337522473747,3954,21.0,3971,6,3475,0,3283,0,3965,3.0,3545,0,3203,1,3860,0.5,4086,7.632168761236874,3979,15.264337522473747,3870,0.0,3261
122,Andrey Ugarte Montero,finance,Europe,Amsterdam,2,3967,0,4385,8.48528137423857,4156,12.0,4154,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,4.242640687119285,4172,8.48528137423857,4100,0.0,3261
123,Michel Vellekoop,multiple-field,Europe,Amsterdam,10,1802,12,1604,82.58329128825031,2677,302.0,2262,33,1137,0,3283,2,2431,16.5,1262,0,3203,12,1632,6.0,1923,41.291645644125154,2853,82.58329128825031,2527,0.0,3261
124,Robert Verschuren,other,Europe,Amsterdam,4,3256,2,3404,59.648973168026956,2993,90.0,3198,7,3309,0,3283,0,3965,3.5,3382,0,3203,2,3459,1.0,3730,29.824486584013478,3138,59.648973168026956,2857,0.0,3261
125,Marco Zullino,finance,Europe,Amsterdam,2,3967,0,4385,9.219544457292887,4118,13.0,4130,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,4.6097722286464435,4136,9.219544457292887,4060,0.0,3261
126,Cees Diks,multiple-field,Europe,Amsterdam,19,797,24,859,1353.7326176169354,339,3604.0,472,37,989,0,3283,0,3965,18.5,1111,0,3203,24,876,12.0,1098,676.8663088084677,981,1353.7326176169354,261,0.0,3261
127,Cars Hommes,multiple-field,Europe,Amsterdam,44,113,88,96,1901.3992216260108,227,8315.0,184,121,122,1,1576,16,541,61.0,147,1,1424,88,98,45.5,136,1896.4837915764815,660,1527.9675831529628,214,1526.9675831529628,655
128,Maurice Koster,micro_theory,Europe,Amsterdam,6,2677,4,2824,39.42080668885405,3344,122.0,2988,18,1994,0,3283,0,3965,9.0,2114,0,3203,4,2882,2.0,3174,19.710403344427025,3433,39.42080668885405,3231,0.0,3261
129,Simon Trimborn,finance,Europe,Amsterdam,7,2425,5,2603,167.52611736681538,1991,361.0,2108,9,3018,0,3283,0,3965,4.5,3116,0,3203,5,2654,2.5,2945,83.76305868340769,2289,167.52611736681538,1800,0.0,3261
130,Jan Tuinstra,multiple-field,Europe,Amsterdam,18,872,28,696,380.17759008126717,1171,1361.0,1024,50,671,0,3283,6,1392,25.0,750,0,3203,28,718,15.5,820,190.08879504063358,1626,380.17759008126717,967,0.0,3261
131,Florian Wagener,multiple-field,Europe,Amsterdam,17,948,24,859,284.9596462659231,1432,1126.0,1178,49,693,0,3283,0,3965,24.5,776,0,3203,24,876,12.0,1098,142.47982313296154,1852,284.9596462659231,1246,0.0,3261
132,Sander Barendse,econometrics,Europe,Amsterdam,2,3967,0,4385,9.219544457292887,4118,13.0,4130,2,4322,0,3283,1,2917,1.0,4350,0,3203,0,4408,0.5,4086,4.6097722286464435,4136,9.219544457292887,4060,0.0,3261
133,Peter Boswijk,econometrics,Europe,Amsterdam,14,1239,17,1215,547.1983187108674,861,1288.0,1063,40,899,0,3283,19,415,20.0,1011,0,3203,17,1241,13.5,969,273.5991593554337,1401,547.1983187108674,686,0.0,3261
134,Maurice Bun,econometrics,Europe,Amsterdam,12,1477,16,1280,503.75787835030434,918,1358.0,1026,29,1320,0,3283,3,2072,14.5,1436,0,3203,16,1309,8.5,1487,251.87893917515217,1437,503.75787835030434,741,0.0,3261
135,Kees Jan Van Garderen,econometrics,Europe,Amsterdam,6,2677,4,2824,40.58324777540605,3325,87.0,3214,11,2737,0,3283,3,2072,5.5,2853,0,3203,4,2882,2.5,2945,20.291623887703025,3416,40.58324777540605,3208,0.0,3261
136,Noud Van Giersbergen,econometrics,Europe,Amsterdam,6,2677,4,2824,42.36744032862972,3297,101.0,3112,13,2492,0,3283,1,2917,6.5,2616,0,3203,4,2882,2.0,3174,21.18372016431486,3393,42.36744032862972,3176,0.0,3261
137,Yi He,econometrics,Europe,Amsterdam,4,3256,2,3404,17.72004514666935,3865,36.0,3736,6,3475,0,3283,4,1786,3.0,3545,0,3203,2,3459,2.5,2945,8.860022573334675,3895,17.72004514666935,3773,0.0,3261
138,Arturas Juodis,econometrics,Europe,Amsterdam,11,1625,12,1604,341.098226321979,1280,686.0,1572,19,1915,0,3283,5,1568,9.5,2035,0,3203,12,1632,6.0,1923,170.5491131609895,1708,341.098226321979,1070,0.0,3261
139,Bart Keijsers,macro,Europe,Amsterdam,2,3967,0,4385,6.324555320336759,4256,8.0,4272,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,3.1622776601683795,4269,6.324555320336759,4207,0.0,3261
140,Jan Kiviet,econometrics,Europe,Amsterdam,19,797,26,777,1123.7375138349703,430,2354.0,680,43,813,2,1169,12,763,22.5,866,2,1039,26,797,14.5,901,859.5961521507505,898,1119.5580521834202,324,2235.1161043668403,554
141,Frank Kleibergen,econometrics,Europe,Amsterdam,18,872,21,998,1614.3673683520738,277,2868.0,572,36,1023,3,924,21,355,19.5,1041,3,816,21,1017,15.5,820,1973.4810196638305,647,1591.2622579410493,197,4764.786773823148,360
142,Hans Van Ophem,labor,Europe,Amsterdam,10,1802,10,1828,103.92785959500947,2463,299.0,2269,19,1915,0,3283,3,2072,9.5,2035,0,3203,10,1859,5.5,2026,51.96392979750473,2668,103.92785959500947,2290,0.0,3261
143,Mario Rothfelder,other,Europe,Amsterdam,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
144,Lina Zhang,econometrics,Europe,Amsterdam,2,3967,0,4385,4.47213595499958,4357,6.0,4335,6,3475,0,3283,2,2431,3.0,3545,0,3203,0,4408,1.0,3730,2.23606797749979,4362,4.47213595499958,4318,0.0,3261
145,Patrick Beissner,micro_theory,Oceania,ANU,6,2677,2,3404,26.057628441590765,3627,65.0,3397,12,2609,1,1576,2,2431,6.5,2616,1,1424,2,3459,2.0,3174,26.87420882906575,3206,20.748417658131498,3678,19.748417658131498,1704
146,Alison Booth,labor,Oceania,ANU,33,250,67,173,1153.6576615270233,413,5514.0,306,84,277,2,1169,19,415,43.0,305,1,1424,68,173,35.5,221,768.4320877466091,927,1145.7289888780472,317,2287.4579777560944,542
147,Markus Brueckner,multiple-field,Oceania,ANU,21,669,32,583,482.21986686572757,952,2004.0,764,59,532,1,1576,24,285,30.0,588,1,1424,32,600,20.0,589,463.74059780912154,1127,406.4811956182432,904,405.4811956182432,1035
148,Evan Calford,behavior-experiment,Oceania,ANU,3,3600,3,3094,34.49637662132068,3434,66.0,3386,8,3159,1,1576,3,2072,4.5,3116,1,1424,3,3149,3.0,2752,35.28533025558642,2987,27.570660511172846,3489,26.570660511172846,1671
149,Elena Capatina,multiple-field,Oceania,ANU,2,3967,1,3809,44.721359549995796,3230,52.0,3533,3,4085,0,3283,2,2431,1.5,4125,0,3203,1,3860,1.0,3730,22.360679774997898,3336,44.721359549995796,3101,0.0,3261
150,Bruce Chapman,multiple-field,Oceania,ANU,19,797,40,441,222.48595461286988,1696,1224.0,1103,88,257,0,3283,1,2917,44.0,295,0,3203,40,448,20.0,589,111.24297730643494,2042,222.48595461286988,1496,0.0,3261
151,Paul Chen,labor,Oceania,ANU,1,4388,1,3809,15.0,3958,15.0,4081,1,4577,0,3283,1,2917,0.5,4588,0,3203,1,3860,0.5,4086,7.5,3982,15.0,3876,0.0,3261
152,Yijuan Chen,i_organization,Oceania,ANU,6,2677,3,3094,32.17141588429082,3490,83.0,3240,11,2737,0,3283,3,2072,5.5,2853,0,3203,3,3149,2.0,3174,16.08570794214541,3563,32.17141588429082,3383,0.0,3261
153,Ashley Craig,p_finance,Oceania,ANU,2,3967,1,3809,31.20897306865447,3505,36.0,3736,3,4085,0,3283,0,3965,1.5,4125,0,3203,1,3860,0.5,4086,15.604486534327235,3573,31.20897306865447,3395,0.0,3261
154,Damien Eldridge,multiple-field,Oceania,ANU,2,3967,1,3809,15.84297951775486,3933,21.0,3971,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,7.92148975887743,3961,15.84297951775486,3850,0.0,3261
155,Tue Gorgens,econometrics,Oceania,ANU,7,2425,5,2603,111.0810514894417,2393,257.0,2396,23,1634,0,3283,3,2072,11.5,1753,0,3203,5,2654,2.5,2945,55.54052574472085,2610,111.0810514894417,2211,0.0,3261
156,Simon Grant,micro_theory,Oceania,ANU,17,948,31,605,279.3385043276347,1456,1134.0,1171,74,360,7,445,30,187,40.5,343,4,656,34,558,27.0,375,977.8800277135018,857,270.0893384384856,1316,1841.625369069399,605
157,Bob Gregory,labor,Oceania,ANU,15,1141,19,1100,386.28616335561384,1153,1185.0,1127,33,1137,0,3283,1,2917,16.5,1262,0,3203,19,1119,9.5,1356,193.14308167780692,1610,386.28616335561384,947,0.0,3261
158,Dana Hanna,p_finance,Oceania,ANU,1,4388,1,3809,20.0,3796,20.0,3989,1,4577,0,3283,0,3965,0.5,4588,0,3203,1,3860,0.5,4086,10.0,3830,20.0,3699,0.0,3261
159,Tim Hatton,history,Oceania,ANU,32,272,67,173,534.7644341202956,874,3369.0,507,98,208,1,1576,7,1234,49.5,228,1,1424,67,179,34.5,235,339.73949459799155,1279,530.4789891959831,706,529.4789891959831,950
160,Timo Henckel,multiple-field,Oceania,ANU,4,3256,2,3404,27.65863337187866,3597,55.0,3490,16,2168,0,3283,0,3965,8.0,2304,0,3203,2,3459,1.0,3730,13.82931668593933,3653,27.65863337187866,3486,0.0,3261
161,Fedor Iskhakov,multiple-field,Oceania,ANU,13,1348,16,1280,205.63073700203478,1773,684.0,1575,53,615,0,3283,1,2917,26.5,696,0,3203,16,1309,8.0,1567,102.81536850101739,2104,205.63073700203478,1576,0.0,3261
163,Timothy Kam,macro,Oceania,ANU,5,2944,3,3094,38.09199390948182,3368,91.0,3190,19,1915,0,3283,4,1786,9.5,2035,0,3203,3,3149,3.0,2752,19.04599695474091,3457,38.09199390948182,3257,0.0,3261
